"","latitud","longitud","cadenaComercial","categoria","anioR","mesR","precio_mean"
"214",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","ARTS. PARA EL CUIDADO PERSONAL",2015,2,41.7507984790875
"215",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","ARTS. PARA EL CUIDADO PERSONAL",2015,3,41.68428
"216",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","ARTS. PARA EL CUIDADO PERSONAL",2015,4,41.1336470588235
"217",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","ARTS. PARA EL CUIDADO PERSONAL",2015,5,40.6666666666667
"218",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","ARTS. PARA EL CUIDADO PERSONAL",2015,6,41.6846835443038
"219",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","ARTS. PARA EL CUIDADO PERSONAL",2015,7,41.9369135802469
"220",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","ARTS. PARA EL CUIDADO PERSONAL",2015,8,39.2180392156863
"221",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","ARTS. PARA EL CUIDADO PERSONAL",2015,9,38.917392996109
"222",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","ARTS. PARA EL CUIDADO PERSONAL",2015,10,38.0975655430712
"223",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","ARTS. PARA EL CUIDADO PERSONAL",2015,11,39.5886046511628
"224",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","ARTS. PARA EL CUIDADO PERSONAL",2015,12,38.8875285171103
"225",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","ARTS. PARA EL CUIDADO PERSONAL",2016,1,39.7672429906542
"226",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","ARTS. PARA EL CUIDADO PERSONAL",2016,2,42.0399095022624
"227",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","ARTS. PARA EL CUIDADO PERSONAL",2016,3,40.6432038834951
"228",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","ARTS. PARA EL CUIDADO PERSONAL",2016,4,42.1724528301887
"229",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","AZUCAR",2015,1,32.8
"230",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","AZUCAR",2015,2,30
"231",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","AZUCAR",2015,3,30.175
"232",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","AZUCAR",2015,4,30.7
"233",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","AZUCAR",2015,5,30.4428571428571
"234",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","AZUCAR",2015,6,31.45
"235",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","AZUCAR",2015,7,31.44
"236",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","AZUCAR",2015,8,31.6625
"237",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","AZUCAR",2015,9,33.3625
"238",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","AZUCAR",2015,10,33.3
"239",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","AZUCAR",2015,11,41.7
"240",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","AZUCAR",2015,12,41.7
"241",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","AZUCAR",2016,1,39.6
"242",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","AZUCAR",2016,2,41.7
"243",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","AZUCAR",2016,3,41.7
"244",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","AZUCAR",2016,4,41.7
"245",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CAFE",2015,1,53.7472549019608
"246",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CAFE",2015,2,52.81
"247",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CAFE",2015,3,51.5228888888889
"248",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CAFE",2015,4,52.14625
"249",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CAFE",2015,5,54.188085106383
"250",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CAFE",2015,6,53.7586666666667
"251",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CAFE",2015,7,53.4125454545455
"252",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CAFE",2015,8,54.2114893617021
"253",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CAFE",2015,9,53.6010416666667
"254",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CAFE",2015,10,53.806
"255",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CAFE",2015,11,55.4233333333333
"256",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CAFE",2015,12,55.9396296296296
"257",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CAFE",2016,1,55.417380952381
"258",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CAFE",2016,2,52.0572727272727
"259",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CAFE",2016,3,50.6352777777778
"260",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CAFE",2016,4,50.8648387096774
"261",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE DE AVE",2015,1,56.4833333333333
"262",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE DE AVE",2015,2,57.6333333333333
"263",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE DE AVE",2015,3,57.7333333333333
"264",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE DE AVE",2015,4,57.6666666666667
"265",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE DE AVE",2015,5,56.2
"266",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE DE AVE",2015,6,55.5444444444444
"267",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE DE AVE",2015,7,57.5
"268",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE DE AVE",2015,8,60.6428571428571
"269",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE DE AVE",2015,9,63
"270",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE DE AVE",2015,10,57.5
"271",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE DE AVE",2015,11,54.9666666666667
"272",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE DE AVE",2015,12,53.5533333333333
"273",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE DE AVE",2016,1,54
"274",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE DE AVE",2016,2,54.8333333333333
"275",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE DE AVE",2016,3,55.6333333333333
"276",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE DE AVE",2016,4,51.4583333333333
"277",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE CERDO",2015,1,78.8285714285714
"278",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE CERDO",2015,2,78.0428571428571
"279",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE CERDO",2015,3,76.9714285714286
"280",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE CERDO",2015,4,80.3615384615385
"281",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE CERDO",2015,5,76.1142857142857
"282",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE CERDO",2015,6,77.4
"283",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE CERDO",2015,7,78.43125
"284",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE CERDO",2015,8,78.6
"285",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE CERDO",2015,9,78.30625
"286",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE CERDO",2015,10,91.88
"287",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE CERDO",2015,11,89.3375
"288",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE CERDO",2015,12,85.3736842105263
"289",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE CERDO",2016,1,89.9625
"290",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE CERDO",2016,2,91.9
"291",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE CERDO",2016,3,88.275
"292",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE CERDO",2016,4,89.15
"293",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE RES",2015,1,117.927777777778
"294",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE RES",2015,2,126.481395348837
"295",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE RES",2015,3,124.7025
"296",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE RES",2015,4,118.580555555556
"297",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE RES",2015,5,123.3
"298",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE RES",2015,6,124.5875
"299",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE RES",2015,7,132.491836734694
"300",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE RES",2015,8,124.189473684211
"301",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE RES",2015,9,134.388888888889
"302",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE RES",2015,10,146.2025
"303",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE RES",2015,11,155.528571428571
"304",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE RES",2015,12,144.007692307692
"305",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE RES",2016,1,141.096774193548
"306",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE RES",2016,2,150.172727272727
"307",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE RES",2016,3,148.723529411765
"308",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNE Y VISCERAS DE RES",2016,4,141.4
"309",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,1,85.1768981481482
"310",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,2,86.3910747663551
"311",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,3,87.0791943127962
"312",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,4,88.9727319587629
"313",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,5,86.3048341232227
"314",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,6,84.5491194968553
"315",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,7,86.1813307984791
"316",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,8,87.5533
"317",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,9,91.0369158878505
"318",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,10,88.445
"319",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,11,92.0289947089947
"320",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,12,91.5982666666667
"321",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNES FRIAS SECAS Y EMBUTIDOS",2016,1,91.1176216216216
"322",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNES FRIAS SECAS Y EMBUTIDOS",2016,2,94.2908045977012
"323",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNES FRIAS SECAS Y EMBUTIDOS",2016,3,97.3627272727273
"324",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CARNES FRIAS SECAS Y EMBUTIDOS",2016,4,93.715
"325",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CERVEZA",2015,1,78.0638636363636
"326",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CERVEZA",2015,2,78.71925
"327",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CERVEZA",2015,3,79.5527272727273
"328",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CERVEZA",2015,4,77.7230434782609
"329",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CERVEZA",2015,5,76.1677272727273
"330",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CERVEZA",2015,6,77.6568181818182
"331",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CERVEZA",2015,7,79.3094117647059
"332",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CERVEZA",2015,8,78.0211363636364
"333",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CERVEZA",2015,9,75.5022857142857
"334",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CERVEZA",2015,10,77.2030357142857
"335",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CERVEZA",2015,11,77.1789130434783
"336",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CERVEZA",2015,12,79.8339655172414
"337",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CERVEZA",2016,1,80.6913636363636
"338",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CERVEZA",2016,2,78.5597297297297
"339",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CERVEZA",2016,3,77.9415384615385
"340",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CERVEZA",2016,4,78.35
"341",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CHOCOLATES Y GOLOSINAS",2015,1,23.835632183908
"342",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CHOCOLATES Y GOLOSINAS",2015,2,23.4125274725275
"343",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CHOCOLATES Y GOLOSINAS",2015,3,23.1460674157303
"344",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CHOCOLATES Y GOLOSINAS",2015,4,24.393829787234
"345",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CHOCOLATES Y GOLOSINAS",2015,5,26.6120987654321
"346",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CHOCOLATES Y GOLOSINAS",2015,6,23.8710752688172
"347",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CHOCOLATES Y GOLOSINAS",2015,7,22.7528301886792
"348",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CHOCOLATES Y GOLOSINAS",2015,8,24.7626666666667
"349",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CHOCOLATES Y GOLOSINAS",2015,9,22.6626804123711
"350",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CHOCOLATES Y GOLOSINAS",2015,10,19.965
"351",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CHOCOLATES Y GOLOSINAS",2015,11,18.8974242424242
"352",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CHOCOLATES Y GOLOSINAS",2015,12,20.429012345679
"353",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CHOCOLATES Y GOLOSINAS",2016,1,21.7257534246575
"354",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CHOCOLATES Y GOLOSINAS",2016,2,20.6246666666667
"355",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CHOCOLATES Y GOLOSINAS",2016,3,20.5092207792208
"356",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CHOCOLATES Y GOLOSINAS",2016,4,21.9717567567568
"357",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CIGARRILLOS",2015,1,14.75
"358",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CIGARRILLOS",2015,2,14.75
"359",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CIGARRILLOS",2015,3,15.1666666666667
"360",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CIGARRILLOS",2015,4,16
"361",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CIGARRILLOS",2015,5,16
"362",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CIGARRILLOS",2015,6,13.9
"363",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CIGARRILLOS",2015,7,13.9
"364",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CIGARRILLOS",2015,8,13.9
"365",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CIGARRILLOS",2015,9,16
"366",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CIGARRILLOS",2015,10,16
"367",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CIGARRILLOS",2015,11,16
"368",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CIGARRILLOS",2015,12,16
"369",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CIGARRILLOS",2016,1,16
"370",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CIGARRILLOS",2016,2,16
"371",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CIGARRILLOS",2016,3,16
"372",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CIGARRILLOS",2016,4,16
"373",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CONDIMENTOS",2015,1,25.9357142857143
"374",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CONDIMENTOS",2015,2,28.8480459770115
"375",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CONDIMENTOS",2015,3,27.4246385542169
"376",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CONDIMENTOS",2015,4,27.5011494252874
"377",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CONDIMENTOS",2015,5,27.472514619883
"378",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CONDIMENTOS",2015,6,26.07
"379",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CONDIMENTOS",2015,7,28.8055940594059
"380",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CONDIMENTOS",2015,8,28.6481595092025
"381",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CONDIMENTOS",2015,9,28.5003351955307
"382",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CONDIMENTOS",2015,10,31.2479761904762
"383",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CONDIMENTOS",2015,11,29.9333088235294
"384",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CONDIMENTOS",2015,12,30.1204761904762
"385",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CONDIMENTOS",2016,1,29.904964028777
"386",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CONDIMENTOS",2016,2,36.6035074626866
"387",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CONDIMENTOS",2016,3,33.9021052631579
"388",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","CONDIMENTOS",2016,4,33.4779259259259
"389",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DERIVADOS DE LECHE",2015,1,53.5384
"390",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DERIVADOS DE LECHE",2015,2,53.9415837104072
"391",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DERIVADOS DE LECHE",2015,3,54.8827403846154
"392",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DERIVADOS DE LECHE",2015,4,50.9902392344498
"393",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DERIVADOS DE LECHE",2015,5,54.7556306306306
"394",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DERIVADOS DE LECHE",2015,6,52.1917073170732
"395",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DERIVADOS DE LECHE",2015,7,52.4798490566038
"396",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DERIVADOS DE LECHE",2015,8,46.3802010050251
"397",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DERIVADOS DE LECHE",2015,9,51.8746728971963
"398",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DERIVADOS DE LECHE",2015,10,56.9561003861004
"399",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DERIVADOS DE LECHE",2015,11,55.7973015873016
"400",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DERIVADOS DE LECHE",2015,12,59.1205084745763
"401",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DERIVADOS DE LECHE",2016,1,57.1174226804124
"402",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DERIVADOS DE LECHE",2016,2,59.5421827411168
"403",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DERIVADOS DE LECHE",2016,3,58.535
"404",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DERIVADOS DE LECHE",2016,4,60.745099009901
"405",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DETERGENTES Y PRODUCTOS SIMILARES",2015,1,30.6671508379888
"406",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DETERGENTES Y PRODUCTOS SIMILARES",2015,2,30.7883505154639
"407",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DETERGENTES Y PRODUCTOS SIMILARES",2015,3,30.5225396825397
"408",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DETERGENTES Y PRODUCTOS SIMILARES",2015,4,29.8960227272727
"409",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DETERGENTES Y PRODUCTOS SIMILARES",2015,5,31.0428
"410",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DETERGENTES Y PRODUCTOS SIMILARES",2015,6,32.4948677248677
"411",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DETERGENTES Y PRODUCTOS SIMILARES",2015,7,33.106
"412",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DETERGENTES Y PRODUCTOS SIMILARES",2015,8,31.5046583850932
"413",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DETERGENTES Y PRODUCTOS SIMILARES",2015,9,31.6454854368932
"414",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DETERGENTES Y PRODUCTOS SIMILARES",2015,10,34.4512637362637
"415",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DETERGENTES Y PRODUCTOS SIMILARES",2015,11,35.3580714285714
"416",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DETERGENTES Y PRODUCTOS SIMILARES",2015,12,35.3874857142857
"417",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DETERGENTES Y PRODUCTOS SIMILARES",2016,1,35.8877931034483
"418",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DETERGENTES Y PRODUCTOS SIMILARES",2016,2,35.5145454545455
"419",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DETERGENTES Y PRODUCTOS SIMILARES",2016,3,36.0709352517986
"420",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","DETERGENTES Y PRODUCTOS SIMILARES",2016,4,35.5880916030534
"421",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS FRESCAS",2015,1,27.8807692307692
"422",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS FRESCAS",2015,2,26.9791666666667
"423",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS FRESCAS",2015,3,26.7269662921348
"424",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS FRESCAS",2015,4,25.9233333333333
"425",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS FRESCAS",2015,5,26.2161290322581
"426",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS FRESCAS",2015,6,23.2712328767123
"427",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS FRESCAS",2015,7,23.0319327731092
"428",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS FRESCAS",2015,8,26.973
"429",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS FRESCAS",2015,9,27.2576086956522
"430",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS FRESCAS",2015,10,28.7432432432432
"431",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS FRESCAS",2015,11,29.4564102564103
"432",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS FRESCAS",2015,12,31.1333333333333
"433",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS FRESCAS",2016,1,34.7425287356322
"434",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS FRESCAS",2016,2,35.6434782608696
"435",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS FRESCAS",2016,3,35.0606382978723
"436",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS FRESCAS",2016,4,34.6467391304348
"437",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS Y LEGUMBRES PROCESADAS",2015,1,19.855
"438",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS Y LEGUMBRES PROCESADAS",2015,2,19.6796987951807
"439",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS Y LEGUMBRES PROCESADAS",2015,3,19.9788554216867
"440",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS Y LEGUMBRES PROCESADAS",2015,4,20.0197368421053
"441",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS Y LEGUMBRES PROCESADAS",2015,5,19.8054193548387
"442",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS Y LEGUMBRES PROCESADAS",2015,6,20.3734810126582
"443",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS Y LEGUMBRES PROCESADAS",2015,7,20.3362903225806
"444",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS Y LEGUMBRES PROCESADAS",2015,8,19.5595945945946
"445",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS Y LEGUMBRES PROCESADAS",2015,9,20.4075757575758
"446",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS Y LEGUMBRES PROCESADAS",2015,10,21.5947692307692
"447",21.095156,-101.62957,"MEGA COMERCIAL MEXICANA","FRUTAS Y LEGUMBRES PROCESADAS",2015,11,21.0516551724138
